time_from_recovery_onset_s,stress_Pa,strain_frac
2.667000000000000000e+03,3.360000000000000000e+06,4.021374228486500335e-02
2.668000000000000000e+03,3.360000000000000000e+06,4.021288755195902287e-02
2.669000000000000000e+03,3.360000000000000000e+06,4.021203313935768631e-02
2.670000000000000000e+03,3.360000000000000000e+06,4.021117904682101202e-02
2.671000000000000000e+03,3.360000000000000000e+06,4.021032527410928897e-02
2.672000000000000000e+03,3.360000000000000000e+06,4.020947182098310452e-02
2.673000000000000000e+03,3.360000000000000000e+06,4.020861868720326804e-02
2.674000000000000000e+03,3.360000000000000000e+06,4.020776587253089424e-02
2.675000000000000000e+03,3.360000000000000000e+06,4.020691337672735455e-02
2.676000000000000000e+03,3.360000000000000000e+06,4.020606119955429797e-02
2.677000000000000000e+03,3.360000000000000000e+06,4.020520934077359554e-02
2.678000000000000000e+03,3.360000000000000000e+06,4.020435780014745136e-02
2.679000000000000000e+03,3.360000000000000000e+06,4.020350657743829853e-02
2.680000000000000000e+03,3.360000000000000000e+06,4.020265567240881993e-02
2.681000000000000000e+03,3.360000000000000000e+06,4.020180508482201764e-02
2.682000000000000000e+03,3.360000000000000000e+06,4.020095481444110191e-02
2.683000000000000000e+03,3.360000000000000000e+06,4.020010486102958136e-02
2.684000000000000000e+03,3.360000000000000000e+06,4.019925522435121440e-02
2.685000000000000000e+03,3.360000000000000000e+06,4.019840590417004395e-02
2.686000000000000000e+03,3.360000000000000000e+06,4.019755690025034189e-02
2.687000000000000000e+03,3.360000000000000000e+06,4.019670821235668545e-02
2.688000000000000000e+03,3.360000000000000000e+06,4.019585984025386693e-02
2.689000000000000000e+03,3.360000000000000000e+06,4.019501178370699784e-02
2.690000000000000000e+03,3.360000000000000000e+06,4.019416404248138397e-02
2.691000000000000000e+03,3.360000000000000000e+06,4.019331661634265723e-02
2.692000000000000000e+03,3.360000000000000000e+06,4.019246950505667160e-02
2.693000000000000000e+03,3.360000000000000000e+06,4.019162270838955164e-02
2.694000000000000000e+03,3.360000000000000000e+06,4.019077622610769257e-02
2.695000000000000000e+03,3.360000000000000000e+06,4.018993005797773937e-02
2.696000000000000000e+03,3.360000000000000000e+06,4.018908420376659379e-02
2.697000000000000000e+03,3.360000000000000000e+06,4.018823866324141431e-02
2.698000000000000000e+03,3.360000000000000000e+06,4.018739343616964388e-02
2.699000000000000000e+03,3.360000000000000000e+06,4.018654852231895447e-02
2.700000000000000000e+03,3.360000000000000000e+06,4.018570392145728865e-02
2.701000000000000000e+03,3.360000000000000000e+06,4.018485963335283878e-02
2.702000000000000000e+03,3.360000000000000000e+06,4.018401565777406786e-02
2.703000000000000000e+03,3.360000000000000000e+06,4.018317199448970256e-02
2.704000000000000000e+03,3.360000000000000000e+06,4.018232864326869158e-02
2.705000000000000000e+03,3.360000000000000000e+06,4.018148560388027507e-02
2.706000000000000000e+03,3.360000000000000000e+06,4.018064287609392909e-02
2.707000000000000000e+03,3.360000000000000000e+06,4.017980045967939340e-02
2.708000000000000000e+03,3.360000000000000000e+06,4.017895835440666447e-02
2.709000000000000000e+03,3.360000000000000000e+06,4.017811656004598164e-02
2.710000000000000000e+03,3.360000000000000000e+06,4.017727507636785489e-02
2.711000000000000000e+03,3.360000000000000000e+06,4.017643390314305091e-02
2.712000000000000000e+03,3.360000000000000000e+06,4.017559304014255150e-02
2.713000000000000000e+03,3.360000000000000000e+06,4.017475248713763686e-02
2.714000000000000000e+03,3.360000000000000000e+06,4.017391224389982307e-02
2.715000000000000000e+03,3.360000000000000000e+06,4.017307231020088298e-02
2.716000000000000000e+03,3.360000000000000000e+06,4.017223268581281842e-02
2.717000000000000000e+03,3.360000000000000000e+06,4.017139337050792958e-02
2.718000000000000000e+03,3.360000000000000000e+06,4.017055436405872482e-02
2.719000000000000000e+03,3.360000000000000000e+06,4.016971566623796924e-02
2.720000000000000000e+03,3.360000000000000000e+06,4.016887727681870551e-02
2.721000000000000000e+03,3.360000000000000000e+06,4.016803919557419833e-02
2.722000000000000000e+03,3.360000000000000000e+06,4.016720142227798995e-02
2.723000000000000000e+03,3.360000000000000000e+06,4.016636395670383081e-02
2.724000000000000000e+03,3.360000000000000000e+06,4.016552679862575581e-02
2.725000000000000000e+03,3.360000000000000000e+06,4.016468994781805663e-02
2.726000000000000000e+03,3.360000000000000000e+06,4.016385340405524002e-02
2.727000000000000000e+03,3.360000000000000000e+06,4.016301716711206254e-02
2.728000000000000000e+03,3.360000000000000000e+06,4.016218123676355833e-02
2.729000000000000000e+03,3.360000000000000000e+06,4.016134561278498355e-02
2.730000000000000000e+03,3.360000000000000000e+06,4.016051029495186497e-02
2.731000000000000000e+03,3.360000000000000000e+06,4.015967528303995837e-02
2.732000000000000000e+03,3.360000000000000000e+06,4.015884057682525543e-02
2.733000000000000000e+03,3.360000000000000000e+06,4.015800617608400458e-02
2.734000000000000000e+03,3.360000000000000000e+06,4.015717208059272486e-02
2.735000000000000000e+03,3.360000000000000000e+06,4.015633829012812961e-02
2.736000000000000000e+03,3.360000000000000000e+06,4.015550480446723747e-02
2.737000000000000000e+03,3.360000000000000000e+06,4.015467162338724749e-02
2.738000000000000000e+03,3.360000000000000000e+06,4.015383874666566405e-02
2.739000000000000000e+03,3.360000000000000000e+06,4.015300617408017886e-02
2.740000000000000000e+03,3.360000000000000000e+06,4.015217390540877507e-02
2.741000000000000000e+03,3.360000000000000000e+06,4.015134194042964400e-02
2.742000000000000000e+03,3.360000000000000000e+06,4.015051027892124758e-02
2.743000000000000000e+03,3.360000000000000000e+06,4.014967892066226285e-02
2.744000000000000000e+03,3.360000000000000000e+06,4.014884786543163053e-02
2.745000000000000000e+03,3.360000000000000000e+06,4.014801711300852033e-02
2.746000000000000000e+03,3.360000000000000000e+06,4.014718666317235174e-02
2.747000000000000000e+03,3.360000000000000000e+06,4.014635651570278019e-02
2.748000000000000000e+03,3.360000000000000000e+06,4.014552667037969702e-02
2.749000000000000000e+03,3.360000000000000000e+06,4.014469712698324338e-02
2.750000000000000000e+03,3.360000000000000000e+06,4.014386788529379635e-02
2.751000000000000000e+03,3.360000000000000000e+06,4.014303894509197584e-02
2.752000000000000000e+03,3.360000000000000000e+06,4.014221030615863078e-02
2.753000000000000000e+03,3.360000000000000000e+06,4.014138196827485988e-02
2.754000000000000000e+03,3.360000000000000000e+06,4.014055393122199777e-02
2.755000000000000000e+03,3.360000000000000000e+06,4.013972619478160808e-02
2.756000000000000000e+03,3.360000000000000000e+06,4.013889875873550422e-02
2.757000000000000000e+03,3.360000000000000000e+06,4.013807162286574248e-02
2.758000000000000000e+03,3.360000000000000000e+06,4.013724478695460118e-02
2.759000000000000000e+03,3.360000000000000000e+06,4.013641825078458764e-02
2.760000000000000000e+03,3.360000000000000000e+06,4.013559201413847977e-02
2.761000000000000000e+03,3.360000000000000000e+06,4.013476607679924979e-02
2.762000000000000000e+03,3.360000000000000000e+06,4.013394043855014054e-02
2.763000000000000000e+03,3.360000000000000000e+06,4.013311509917460995e-02
2.764000000000000000e+03,3.360000000000000000e+06,4.013229005845636577e-02
2.765000000000000000e+03,3.360000000000000000e+06,4.013146531617932389e-02
2.766000000000000000e+03,3.360000000000000000e+06,4.013064087212767778e-02
2.767000000000000000e+03,3.360000000000000000e+06,4.012981672608581518e-02
2.768000000000000000e+03,3.360000000000000000e+06,4.012899287783836672e-02
2.769000000000000000e+03,3.360000000000000000e+06,4.012816932717020585e-02
2.770000000000000000e+03,3.360000000000000000e+06,4.012734607386644198e-02
2.771000000000000000e+03,3.360000000000000000e+06,4.012652311771240654e-02
2.772000000000000000e+03,3.360000000000000000e+06,4.012570045849367384e-02
2.773000000000000000e+03,3.360000000000000000e+06,4.012487809599602634e-02
2.774000000000000000e+03,3.360000000000000000e+06,4.012405603000551019e-02
2.775000000000000000e+03,3.360000000000000000e+06,4.012323426030838663e-02
2.776000000000000000e+03,3.360000000000000000e+06,4.012241278669113898e-02
2.777000000000000000e+03,3.360000000000000000e+06,4.012159160894049337e-02
2.778000000000000000e+03,3.360000000000000000e+06,4.012077072684341883e-02
2.779000000000000000e+03,3.360000000000000000e+06,4.011995014018709255e-02
2.780000000000000000e+03,3.360000000000000000e+06,4.011912984875892763e-02
2.781000000000000000e+03,3.360000000000000000e+06,4.011830985234656616e-02
2.782000000000000000e+03,3.360000000000000000e+06,4.011749015073787228e-02
2.783000000000000000e+03,3.360000000000000000e+06,4.011667074372096686e-02
2.784000000000000000e+03,3.360000000000000000e+06,4.011585163108417895e-02
2.785000000000000000e+03,3.360000000000000000e+06,4.011503281261604575e-02
2.786000000000000000e+03,3.360000000000000000e+06,4.011421428810536816e-02
2.787000000000000000e+03,3.360000000000000000e+06,4.011339605734115521e-02
2.788000000000000000e+03,3.360000000000000000e+06,4.011257812011265883e-02
2.789000000000000000e+03,3.360000000000000000e+06,4.011176047620932522e-02
2.790000000000000000e+03,3.360000000000000000e+06,4.011094312542086426e-02
2.791000000000000000e+03,3.360000000000000000e+06,4.011012606753718707e-02
2.792000000000000000e+03,3.360000000000000000e+06,4.010930930234844066e-02
2.793000000000000000e+03,3.360000000000000000e+06,4.010849282964500107e-02
2.794000000000000000e+03,3.360000000000000000e+06,4.010767664921745940e-02
2.795000000000000000e+03,3.360000000000000000e+06,4.010686076085662882e-02
2.796000000000000000e+03,3.360000000000000000e+06,4.010604516435356537e-02
2.797000000000000000e+03,3.360000000000000000e+06,4.010522985949953323e-02
2.798000000000000000e+03,3.360000000000000000e+06,4.010441484608603252e-02
2.799000000000000000e+03,3.360000000000000000e+06,4.010360012390476458e-02
2.800000000000000000e+03,3.360000000000000000e+06,4.010278569274769445e-02
2.801000000000000000e+03,3.360000000000000000e+06,4.010197155240695366e-02
2.802000000000000000e+03,3.360000000000000000e+06,4.010115770267495133e-02
2.803000000000000000e+03,3.360000000000000000e+06,4.010034414334428393e-02
2.804000000000000000e+03,3.360000000000000000e+06,4.009953087420778384e-02
2.805000000000000000e+03,3.360000000000000000e+06,4.009871789505850548e-02
2.806000000000000000e+03,3.360000000000000000e+06,4.009790520568971839e-02
2.807000000000000000e+03,3.360000000000000000e+06,4.009709280589491415e-02
2.808000000000000000e+03,3.360000000000000000e+06,4.009628069546779944e-02
2.809000000000000000e+03,3.360000000000000000e+06,4.009546887420232381e-02
2.810000000000000000e+03,3.360000000000000000e+06,4.009465734189263803e-02
2.811000000000000000e+03,3.360000000000000000e+06,4.009384609833310797e-02
2.812000000000000000e+03,3.360000000000000000e+06,4.009303514331832852e-02
2.813000000000000000e+03,3.360000000000000000e+06,4.009222447664313044e-02
2.814000000000000000e+03,3.360000000000000000e+06,4.009141409810251799e-02
2.815000000000000000e+03,3.360000000000000000e+06,4.009060400749175912e-02
2.816000000000000000e+03,3.360000000000000000e+06,4.008979420460631604e-02
2.817000000000000000e+03,3.360000000000000000e+06,4.008898468924186609e-02
2.818000000000000000e+03,3.360000000000000000e+06,4.008817546119433639e-02
2.819000000000000000e+03,3.360000000000000000e+06,4.008736652025982061e-02
2.820000000000000000e+03,3.360000000000000000e+06,4.008655786623467610e-02
2.821000000000000000e+03,3.360000000000000000e+06,4.008574949891545447e-02
2.822000000000000000e+03,3.360000000000000000e+06,4.008494141809890859e-02
2.823000000000000000e+03,3.360000000000000000e+06,4.008413362358204807e-02
2.824000000000000000e+03,3.360000000000000000e+06,4.008332611516205596e-02
2.825000000000000000e+03,3.360000000000000000e+06,4.008251889263636514e-02
2.826000000000000000e+03,3.360000000000000000e+06,4.008171195580260276e-02
2.827000000000000000e+03,3.360000000000000000e+06,4.008090530445861804e-02
2.828000000000000000e+03,3.360000000000000000e+06,4.008009893840246834e-02
2.829000000000000000e+03,3.360000000000000000e+06,4.007929285743243308e-02
2.830000000000000000e+03,3.360000000000000000e+06,4.007848706134699290e-02
2.831000000000000000e+03,3.360000000000000000e+06,4.007768154994487131e-02
2.832000000000000000e+03,3.360000000000000000e+06,4.007687632302497222e-02
2.833000000000000000e+03,3.360000000000000000e+06,4.007607138038642158e-02
2.834000000000000000e+03,3.360000000000000000e+06,4.007526672182857436e-02
2.835000000000000000e+03,3.360000000000000000e+06,4.007446234715097977e-02
2.836000000000000000e+03,3.360000000000000000e+06,4.007365825615339522e-02
2.837000000000000000e+03,3.360000000000000000e+06,4.007285444863582097e-02
2.838000000000000000e+03,3.360000000000000000e+06,4.007205092439843075e-02
2.839000000000000000e+03,3.360000000000000000e+06,4.007124768324162728e-02
2.840000000000000000e+03,3.360000000000000000e+06,4.007044472496602144e-02
2.841000000000000000e+03,3.360000000000000000e+06,4.006964204937246005e-02
2.842000000000000000e+03,3.360000000000000000e+06,4.006883965626193561e-02
2.843000000000000000e+03,3.360000000000000000e+06,4.006803754543572516e-02
2.844000000000000000e+03,3.360000000000000000e+06,4.006723571669525835e-02
2.845000000000000000e+03,3.360000000000000000e+06,4.006643416984221467e-02
2.846000000000000000e+03,3.360000000000000000e+06,4.006563290467846095e-02
2.847000000000000000e+03,3.360000000000000000e+06,4.006483192100607910e-02
2.848000000000000000e+03,3.360000000000000000e+06,4.006403121862734534e-02
2.849000000000000000e+03,3.360000000000000000e+06,4.006323079734477183e-02
2.850000000000000000e+03,3.360000000000000000e+06,4.006243065696105804e-02
2.851000000000000000e+03,3.360000000000000000e+06,4.006163079727911164e-02
2.852000000000000000e+03,3.360000000000000000e+06,4.006083121810205538e-02
2.853000000000000000e+03,3.360000000000000000e+06,4.006003191923322021e-02
2.854000000000000000e+03,3.360000000000000000e+06,4.005923290047613827e-02
2.855000000000000000e+03,3.360000000000000000e+06,4.005843416163454296e-02
2.856000000000000000e+03,3.360000000000000000e+06,4.005763570251239664e-02
2.857000000000000000e+03,3.360000000000000000e+06,4.005683752291384209e-02
2.858000000000000000e+03,3.360000000000000000e+06,4.005603962264323026e-02
2.859000000000000000e+03,3.360000000000000000e+06,4.005524200150513414e-02
2.860000000000000000e+03,3.360000000000000000e+06,4.005444465930430714e-02
2.861000000000000000e+03,3.360000000000000000e+06,4.005364759584575246e-02
2.862000000000000000e+03,3.360000000000000000e+06,4.005285081093461208e-02
2.863000000000000000e+03,3.360000000000000000e+06,4.005205430437630554e-02
2.864000000000000000e+03,3.360000000000000000e+06,4.005125807597638421e-02
2.865000000000000000e+03,3.360000000000000000e+06,4.005046212554064927e-02
2.866000000000000000e+03,3.360000000000000000e+06,4.004966645287508925e-02
2.867000000000000000e+03,3.360000000000000000e+06,4.004887105778592166e-02
2.868000000000000000e+03,3.360000000000000000e+06,4.004807594007951665e-02
2.869000000000000000e+03,3.360000000000000000e+06,4.004728109956248727e-02
2.870000000000000000e+03,3.360000000000000000e+06,4.004648653604164082e-02
2.871000000000000000e+03,3.360000000000000000e+06,4.004569224932397892e-02
2.872000000000000000e+03,3.360000000000000000e+06,4.004489823921669744e-02
2.873000000000000000e+03,3.360000000000000000e+06,4.004410450552722128e-02
2.874000000000000000e+03,3.360000000000000000e+06,4.004331104806315572e-02
2.875000000000000000e+03,3.360000000000000000e+06,4.004251786663229340e-02
2.876000000000000000e+03,3.360000000000000000e+06,4.004172496104266288e-02
2.877000000000000000e+03,3.360000000000000000e+06,4.004093233110248007e-02
2.878000000000000000e+03,3.360000000000000000e+06,4.004013997662012742e-02
2.879000000000000000e+03,3.360000000000000000e+06,4.003934789740424410e-02
2.880000000000000000e+03,3.360000000000000000e+06,4.003855609326361503e-02
2.881000000000000000e+03,3.360000000000000000e+06,4.003776456400727490e-02
2.882000000000000000e+03,3.360000000000000000e+06,4.003697330944441801e-02
2.883000000000000000e+03,3.360000000000000000e+06,4.003618232938444682e-02
2.884000000000000000e+03,3.360000000000000000e+06,4.003539162363696502e-02
2.885000000000000000e+03,3.360000000000000000e+06,4.003460119201178447e-02
2.886000000000000000e+03,3.360000000000000000e+06,4.003381103431889743e-02
2.887000000000000000e+03,3.360000000000000000e+06,4.003302115036851128e-02
2.888000000000000000e+03,3.360000000000000000e+06,4.003223153997100686e-02
2.889000000000000000e+03,3.360000000000000000e+06,4.003144220293698707e-02
2.890000000000000000e+03,3.360000000000000000e+06,4.003065313907723521e-02
2.891000000000000000e+03,3.360000000000000000e+06,4.002986434820274275e-02
2.892000000000000000e+03,3.360000000000000000e+06,4.002907583012467463e-02
2.893000000000000000e+03,3.360000000000000000e+06,4.002828758465441783e-02
2.894000000000000000e+03,3.360000000000000000e+06,4.002749961160354669e-02
2.895000000000000000e+03,3.360000000000000000e+06,4.002671191078382984e-02
2.896000000000000000e+03,3.360000000000000000e+06,4.002592448200721631e-02
2.897000000000000000e+03,3.360000000000000000e+06,4.002513732508588412e-02
2.898000000000000000e+03,3.360000000000000000e+06,4.002435043983217089e-02
2.899000000000000000e+03,3.360000000000000000e+06,4.002356382605862239e-02
2.900000000000000000e+03,3.360000000000000000e+06,4.002277748357799259e-02
2.901000000000000000e+03,3.360000000000000000e+06,4.002199141220320194e-02
2.902000000000000000e+03,3.360000000000000000e+06,4.002120561174738606e-02
2.903000000000000000e+03,3.360000000000000000e+06,4.002042008202384010e-02
2.904000000000000000e+03,3.360000000000000000e+06,4.001963482284612295e-02
2.905000000000000000e+03,3.360000000000000000e+06,4.001884983402789753e-02
2.906000000000000000e+03,3.360000000000000000e+06,4.001806511538309047e-02
2.907000000000000000e+03,3.360000000000000000e+06,4.001728066672576717e-02
2.908000000000000000e+03,3.360000000000000000e+06,4.001649648787022895e-02
2.909000000000000000e+03,3.360000000000000000e+06,4.001571257863094366e-02
2.910000000000000000e+03,3.360000000000000000e+06,4.001492893882258040e-02
2.911000000000000000e+03,3.360000000000000000e+06,4.001414556825998170e-02
2.912000000000000000e+03,3.360000000000000000e+06,4.001336246675820524e-02
2.913000000000000000e+03,3.360000000000000000e+06,4.001257963413249602e-02
2.914000000000000000e+03,3.360000000000000000e+06,4.001179707019826559e-02
2.915000000000000000e+03,3.360000000000000000e+06,4.001101477477113366e-02
2.916000000000000000e+03,3.360000000000000000e+06,4.001023274766691423e-02
2.917000000000000000e+03,3.360000000000000000e+06,4.000945098870159478e-02
2.918000000000000000e+03,3.360000000000000000e+06,4.000866949769137093e-02
2.919000000000000000e+03,3.360000000000000000e+06,4.000788827445262569e-02
2.920000000000000000e+03,3.360000000000000000e+06,4.000710731880190163e-02
2.921000000000000000e+03,3.360000000000000000e+06,4.000632663055595645e-02
2.922000000000000000e+03,3.360000000000000000e+06,4.000554620953172824e-02
2.923000000000000000e+03,3.360000000000000000e+06,4.000476605554636328e-02
2.924000000000000000e+03,3.360000000000000000e+06,4.000398616841716048e-02
2.925000000000000000e+03,3.360000000000000000e+06,4.000320654796162695e-02
2.926000000000000000e+03,3.360000000000000000e+06,4.000242719399744323e-02
2.927000000000000000e+03,3.360000000000000000e+06,4.000164810634250501e-02
2.928000000000000000e+03,3.360000000000000000e+06,4.000086928481486059e-02
2.929000000000000000e+03,3.360000000000000000e+06,4.000009072923276648e-02
2.930000000000000000e+03,3.360000000000000000e+06,3.999931243941465958e-02
2.931000000000000000e+03,3.360000000000000000e+06,3.999853441517917108e-02
2.932000000000000000e+03,3.360000000000000000e+06,3.999775665634509175e-02
2.933000000000000000e+03,3.360000000000000000e+06,3.999697916273141363e-02
2.934000000000000000e+03,3.360000000000000000e+06,3.999620193415732994e-02
2.935000000000000000e+03,3.360000000000000000e+06,3.999542497044219352e-02
2.936000000000000000e+03,3.360000000000000000e+06,3.999464827140555845e-02
2.937000000000000000e+03,3.360000000000000000e+06,3.999387183686714531e-02
2.938000000000000000e+03,3.360000000000000000e+06,3.999309566664688981e-02
2.939000000000000000e+03,3.360000000000000000e+06,3.999231976056487337e-02
2.940000000000000000e+03,3.360000000000000000e+06,3.999154411844138557e-02
2.941000000000000000e+03,3.360000000000000000e+06,3.999076874009688948e-02
2.942000000000000000e+03,3.360000000000000000e+06,3.998999362535204938e-02
2.943000000000000000e+03,3.360000000000000000e+06,3.998921877402768221e-02
2.944000000000000000e+03,3.360000000000000000e+06,3.998844418594481309e-02
2.945000000000000000e+03,3.360000000000000000e+06,3.998766986092463366e-02
2.946000000000000000e+03,3.360000000000000000e+06,3.998689579878852984e-02
2.947000000000000000e+03,3.360000000000000000e+06,3.998612199935805411e-02
2.948000000000000000e+03,3.360000000000000000e+06,3.998534846245496016e-02
2.949000000000000000e+03,3.360000000000000000e+06,3.998457518790117515e-02
2.950000000000000000e+03,3.360000000000000000e+06,3.998380217551878585e-02
2.951000000000000000e+03,3.360000000000000000e+06,3.998302942513010105e-02
2.952000000000000000e+03,3.360000000000000000e+06,3.998225693655757529e-02
2.953000000000000000e+03,3.360000000000000000e+06,3.998148470962385737e-02
2.954000000000000000e+03,3.360000000000000000e+06,3.998071274415178344e-02
2.955000000000000000e+03,3.360000000000000000e+06,3.997994103996434928e-02
2.956000000000000000e+03,3.360000000000000000e+06,3.997916959688475186e-02
2.957000000000000000e+03,3.360000000000000000e+06,3.997839841473635469e-02
2.958000000000000000e+03,3.360000000000000000e+06,3.997762749334270171e-02
2.959000000000000000e+03,3.360000000000000000e+06,3.997685683252752420e-02
2.960000000000000000e+03,3.360000000000000000e+06,3.997608643211471996e-02
2.961000000000000000e+03,3.360000000000000000e+06,3.997531629192838110e-02
2.962000000000000000e+03,3.360000000000000000e+06,3.997454641179274543e-02
2.963000000000000000e+03,3.360000000000000000e+06,3.997377679153227281e-02
2.964000000000000000e+03,3.360000000000000000e+06,3.997300743097156883e-02
2.965000000000000000e+03,3.360000000000000000e+06,3.997223832993544029e-02
2.966000000000000000e+03,3.360000000000000000e+06,3.997146948824883972e-02
2.967000000000000000e+03,3.360000000000000000e+06,3.997070090573692780e-02
2.968000000000000000e+03,3.360000000000000000e+06,3.996993258222502482e-02
2.969000000000000000e+03,3.360000000000000000e+06,3.996916451753863148e-02
2.970000000000000000e+03,3.360000000000000000e+06,3.996839671150342194e-02
2.971000000000000000e+03,3.360000000000000000e+06,3.996762916394525772e-02
2.972000000000000000e+03,3.360000000000000000e+06,3.996686187469015994e-02
2.973000000000000000e+03,3.360000000000000000e+06,3.996609484356433706e-02
2.974000000000000000e+03,3.360000000000000000e+06,3.996532807039417101e-02
2.975000000000000000e+03,3.360000000000000000e+06,3.996456155500621721e-02
2.976000000000000000e+03,3.360000000000000000e+06,3.996379529722719759e-02
2.977000000000000000e+03,3.360000000000000000e+06,3.996302929688402839e-02
2.978000000000000000e+03,3.360000000000000000e+06,3.996226355380378542e-02
2.979000000000000000e+03,3.360000000000000000e+06,3.996149806781371799e-02
2.980000000000000000e+03,3.360000000000000000e+06,3.996073283874125581e-02
2.981000000000000000e+03,3.360000000000000000e+06,3.995996786641400206e-02
2.982000000000000000e+03,3.360000000000000000e+06,3.995920315065972644e-02
2.983000000000000000e+03,3.360000000000000000e+06,3.995843869130637216e-02
2.984000000000000000e+03,3.360000000000000000e+06,3.995767448818207668e-02
2.985000000000000000e+03,3.360000000000000000e+06,3.995691054111512319e-02
2.986000000000000000e+03,3.360000000000000000e+06,3.995614684993397531e-02
2.987000000000000000e+03,3.360000000000000000e+06,3.995538341446727010e-02
2.988000000000000000e+03,3.360000000000000000e+06,3.995462023454383199e-02
2.989000000000000000e+03,3.360000000000000000e+06,3.995385730999262419e-02
2.990000000000000000e+03,3.360000000000000000e+06,3.995309464064281113e-02
2.991000000000000000e+03,3.360000000000000000e+06,3.995233222632371684e-02
2.992000000000000000e+03,3.360000000000000000e+06,3.995157006686483880e-02
2.993000000000000000e+03,3.360000000000000000e+06,3.995080816209584801e-02
2.994000000000000000e+03,3.360000000000000000e+06,3.995004651184656808e-02
2.995000000000000000e+03,3.360000000000000000e+06,3.994928511594703080e-02
2.996000000000000000e+03,3.360000000000000000e+06,3.994852397422739287e-02
2.997000000000000000e+03,3.360000000000000000e+06,3.994776308651801222e-02
2.998000000000000000e+03,3.360000000000000000e+06,3.994700245264940636e-02
2.999000000000000000e+03,3.360000000000000000e+06,3.994624207245225933e-02
3.000000000000000000e+03,3.360000000000000000e+06,3.994548194575744254e-02
3.001000000000000000e+03,3.360000000000000000e+06,3.994472207239596617e-02
3.002000000000000000e+03,3.360000000000000000e+06,3.994396245219902775e-02
3.003000000000000000e+03,3.360000000000000000e+06,3.994320308499801214e-02
3.004000000000000000e+03,3.360000000000000000e+06,3.994244397062442220e-02
3.005000000000000000e+03,3.360000000000000000e+06,3.994168510890998280e-02
3.006000000000000000e+03,3.360000000000000000e+06,3.994092649968654374e-02
3.007000000000000000e+03,3.360000000000000000e+06,3.994016814278615601e-02
3.008000000000000000e+03,3.360000000000000000e+06,3.993941003804101636e-02
3.009000000000000000e+03,3.360000000000000000e+06,3.993865218528349498e-02
3.010000000000000000e+03,3.360000000000000000e+06,3.993789458434613554e-02
3.011000000000000000e+03,3.360000000000000000e+06,3.993713723506164825e-02
3.012000000000000000e+03,3.360000000000000000e+06,3.993638013726289598e-02
3.013000000000000000e+03,3.360000000000000000e+06,3.993562329078291506e-02
3.014000000000000000e+03,3.360000000000000000e+06,3.993486669545491530e-02
3.015000000000000000e+03,3.360000000000000000e+06,3.993411035111226609e-02
3.016000000000000000e+03,3.360000000000000000e+06,3.993335425758851032e-02
3.017000000000000000e+03,3.360000000000000000e+06,3.993259841471734350e-02
3.018000000000000000e+03,3.360000000000000000e+06,3.993184282233262772e-02
3.019000000000000000e+03,3.360000000000000000e+06,3.993108748026840543e-02
3.020000000000000000e+03,3.360000000000000000e+06,3.993033238835887871e-02
3.021000000000000000e+03,3.360000000000000000e+06,3.992957754643838841e-02
3.022000000000000000e+03,3.360000000000000000e+06,3.992882295434148354e-02
3.023000000000000000e+03,3.360000000000000000e+06,3.992806861190283108e-02
3.024000000000000000e+03,3.360000000000000000e+06,3.992731451895731309e-02
3.025000000000000000e+03,3.360000000000000000e+06,3.992656067533992964e-02
3.026000000000000000e+03,3.360000000000000000e+06,3.992580708088586811e-02
3.027000000000000000e+03,3.360000000000000000e+06,3.992505373543048242e-02
3.028000000000000000e+03,3.360000000000000000e+06,3.992430063880927221e-02
3.029000000000000000e+03,3.360000000000000000e+06,3.992354779085790367e-02
3.030000000000000000e+03,3.360000000000000000e+06,3.992279519141221644e-02
3.031000000000000000e+03,3.360000000000000000e+06,3.992204284030820977e-02
3.032000000000000000e+03,3.360000000000000000e+06,3.992129073738204248e-02
3.033000000000000000e+03,3.360000000000000000e+06,3.992053888247003302e-02
3.034000000000000000e+03,3.360000000000000000e+06,3.991978727540867328e-02
3.035000000000000000e+03,3.360000000000000000e+06,3.991903591603460089e-02
3.036000000000000000e+03,3.360000000000000000e+06,3.991828480418461306e-02
3.037000000000000000e+03,3.360000000000000000e+06,3.991753393969568742e-02
3.038000000000000000e+03,3.360000000000000000e+06,3.991678332240496813e-02
3.039000000000000000e+03,3.360000000000000000e+06,3.991603295214971037e-02
3.040000000000000000e+03,3.360000000000000000e+06,3.991528282876739830e-02
3.041000000000000000e+03,3.360000000000000000e+06,3.991453295209560631e-02
3.042000000000000000e+03,3.360000000000000000e+06,3.991378332197213774e-02
3.043000000000000000e+03,3.360000000000000000e+06,3.991303393823490697e-02
3.044000000000000000e+03,3.360000000000000000e+06,3.991228480072200879e-02
3.045000000000000000e+03,3.360000000000000000e+06,3.991153590927169065e-02
3.046000000000000000e+03,3.360000000000000000e+06,3.991078726372235957e-02
3.047000000000000000e+03,3.360000000000000000e+06,3.991003886391258915e-02
3.048000000000000000e+03,3.360000000000000000e+06,3.990929070968109865e-02
3.049000000000000000e+03,3.360000000000000000e+06,3.990854280086678085e-02
3.050000000000000000e+03,3.360000000000000000e+06,3.990779513730868117e-02
3.051000000000000000e+03,3.360000000000000000e+06,3.990704771884599072e-02
3.052000000000000000e+03,3.360000000000000000e+06,3.990630054531808801e-02
3.053000000000000000e+03,3.360000000000000000e+06,3.990555361656447642e-02
3.054000000000000000e+03,3.360000000000000000e+06,3.990480693242484667e-02
